query,answer,top_chunk,top_score,similarity_score,f1_score,found_in_top_k,found_in_top_1,found_in_top_3,found_in_top_5
How does biofilm thickness influence antibiotic resistance in E. coli biofilms?,Thicker 3D E. coli biofilms had greater resistance to tetracycline than thinner constructs over 7 d of treatment.,SA and MSSA biofilm constructs were found to show greater resistance to antimicrobials than corresponding two-dimensional (2D) cultures. Thicker 3D E. coli biofilms had greater resistance to tetracycline than thinner constructs over 7 d of treatment. Our methodology allowed for the precise 3D bioprinting of self-supporting 3D bacterial biofilm structures that developed biofilms during extended culture.,0.6806149482727051,0.4362934362934363,0.5714285714285715,True,True,True,True
What advantage does long-read sequencing provide in AMR studies of complex microbial communities?,"The long-read assembly also identifies 94 antimicrobial resistance genes, compared to only seven alleles in the short-read assembly","ead assembly and proximity ligation https://doi.org/10.1101/491175 ""Abstract The characterization of microbial communities by metagenomic approaches has been enhanced by recent improvements in short-read sequencing efficiency and assembly algorithms. We describe the results of adding long-read sequencing to the mix of technologies used to assemble a highly complex cattle rumen microbial community, and compare the assembly to current short read-based methods applied to the same sample.",0.6866533160209656,0.36643356643356645,0.44444444444444436,True,False,False,True
How common was antibiotic resistance in healthy people in South Africa in the 1990s?,"The overall carriage rate of resistance varied from 88.6% for ampicillin, 74.2% for trimethoprim, 52.6% for chloramphenicol, 10.2% for nalidixic acid to 7.5% for gentamicin","e healthy black population in the Transvaal Province of South Africa. Each specimen was examined for the prevalence of antimicrobial resistance in commensal bacteria. Volunteers, from both rural and urban dwellings, were divided into four age groups. The overall carriage rate of resistance varied from 88.6% for ampicillin, 74.2% for trimethoprim, 52.6% for chloramphenicol, 10.2% for nalidixic acid to 7.5% for gentamicin.",0.740670919418335,0.5771812080536913,0.5633802816901408,True,True,True,True
What was the main concern regarding antimicrobial resistance in healthy dogs in this study?,"However a high prevalence of MR- and MDR-CONS were found in these dogs, even though they had no prior antimicrobial treatment or admission to veterinary premises. These findings are of concern due to the potential for opportunistic infections, zoonotic transmission and transmission of antimicrobial resistant determinants from these bacteria to coagulase positive staphylococci.","S. aureus were detected in 44% and 8% of dogs respectively. MR- and MDR-CoPS were rare. However a high prevalence of MR- and MDR-CoNS were found in these dogs, even though they had no prior antimicrobial treatment or admission to veterinary premises. These findings are of concern due to the potential for opportunistic infections, zoonotic transmission and transmission of antimicrobial resistant determinants from these bacteria to coagulase positive staphylococci."" Serotypes/groups distribution and antimicrobial resistance of invasive pneumococcal isolates: implications for vaccine strategies",0.5856810808181763,0.7205731832139202,0.8113207547169812,True,True,True,True
Do vaccines cover the types of pneumococcal bacteria that are resistant to antibiotics?,Both vaccines accounted for 98% of penicillin non-susceptible and 100% of erythromycin non-susceptible isolates.,"erotypes/groups. The serotypes/groups included in the 23 and 14-valent polysaccharide vaccines accounted for 96% and 88% of all isolates. Both vaccines accounted for 98% of penicillin non-susceptible and 100% of erythromycin non-susceptible isolates. The 7, 9, and 11-valent conjugate vaccines covered 61, 68 and 80% of invasive isolates respectively. The coverage of these vaccines was substantially higher in youngest age group with 84, 86 and 93% of invasive isolates in children < 2 years included in the 7, 9 and 11-valent conjugate vaccines compared with 58, 64 and 77% in adults > or = 65",0.5643078088760376,0.3462132921174652,0.34782608695652173,True,True,True,True
What unexpected role does the AcrD efflux pump play in Salmonella beyond antibiotic resistance?,"The results of these diverse experiments provide strong evidence that the AcrD efflux pump is not simply a redundant system providing response resilience, but also has distinct physiological functions.","icrobial resistance. However, the role of these pumps in bacterial biology has remained surprisingly elusive. Here, we provide evidence that loss of the AcrD efflux pump significantly impacts the physiology of Salmonella enterica serovar Typhimurium. Inactivation of acrD led to changes in the expression of 403 genes involved in fundamental processes, including basic metabolism, virulence, and stress responses. Pathways such as these allow Salmonella to grow, survive in the environment, and cause disease.",0.8090922832489014,0.5206738131699847,0.6666666666666666,True,False,False,False
How is hospital wastewater connected to patterns of antimicrobial resistance?,We found that the relationship between hospital wastewater ARGs and antimicrobial usage or clinical isolate resistance varies by specific antimicrobial and bacterial family studied.,ospital wastewater is a major source of antimicrobial resistance (AMR) outflow into the environment. This study uses metagenomics to study how hospital clinical activity impacts antimicrobial resistance genes (ARGs) abundances in hospital wastewater. Methods: Sewage was collected over a 24-h period from multiple wastewater collection points (CPs) representing different specialties within a tertiary hospital site and simultaneously from community sewage works. High throughput shotgun sequencing was performed using Illumina HiSeq4000.,0.768904447555542,0.554364471669219,0.5714285714285715,True,False,True,True
How are machine learning methods being used to tackle antimicrobial resistance?,This is followed by a discussion of challenges and limitations that are considered barriers to scaling up the use of machine learning to address AMR,"howed promising results and proved capable of providing the necessary tools to inform antimicrobial prescription and combat AMR. This timely paper provides a critical and technical review of existing machine learning-based methods for addressing AMR. First, an overview of the AMR problem as a global threat to public health, and its impact on countries with limited resources (LMICs) are presented. Then, a technical review and evaluation of existing literature that utilises machine learning to tackle AMR are provided with emphasis on methods that use readily available demographic and clinical",0.701408326625824,0.4327485380116959,0.5679012345679012,True,True,True,True
What did the governance analysis reveal about antimicrobial resistance action plans worldwide?,International efforts to control antimicrobial resistance varied considerably between countries," antimicrobial resistance, 2020–21: a systematic governance analysis of 114 countries"" 3099(22)00796-4 overcome antimicrobial resistance at the national, regional, and global levels is required to evaluate current progress and direct future planning. National action plans (NAPs) are the primary mechanism for guiding national strategy and action for antimicrobial resistance governance. Although several NAPs have been developed, no comprehensive content analysis of these plans exists.",0.7859405279159546,0.11695906432748537,0.26865671641791045,True,False,False,False
What antimicrobial resistance patterns were observed in pneumococcal bacteria in Scotland between 1988 and 1999?,Both vaccines accounted for 98% of penicillin non-susceptible and 100% of erythromycin non-susceptible isolates.,"ssion and transmission of antimicrobial resistant determinants from these bacteria to coagulase positive staphylococci."" Serotypes/groups distribution and antimicrobial resistance of invasive pneumococcal isolates: implications for vaccine strategies https://doi.org/10.1017/s0950268800004787 ""Based on the invasive pneumococcal isolates referred to reference laboratories in Scotland in 1988-99, we identified the distribution of serotypes/groups and their antimicrobial resistance patterns in order to evaluate the coverage of polysaccharide and the new pneumococcal conjugate vaccines.",0.7543518543243408,0.05741626794258373,0.11764705882352941,False,False,False,False
How did E. coli resistance differ across Zambian dairy farms?,"The estimated prevalence of resistance across the different farming systems was: tetracycline (10.61; 95%CI: 7.40-13.82), ampicillin (6.02; 95%CI: 3.31-8.73), sulfamethoxazole/ trimethoprim (4.49; 95%CI: 2.42-6.56), cefpodoxime (1.91; 95%CI: 0.46-3.36), gentamicin (0.89; 95%CI: 0.06-1.84) and ciprofloxacin (0%)","ion systems https://doi.org/10.1038/srep12439 ""Abstract This study focused on the use of antibiotics on small, medium and commercial-sized dairy farms in the central region of Zambia and its relationship to antibiotic resistance in Escherichia coli . A stratified random sample of 104 farms was studied, representing approximately 20% of all dairy farms in the region. On each farm, faecal samples were collected from a random sample of animals and a standardised questionnaire on the usage of antibiotics was completed. An E.",0.7418830990791321,0.46799116997792495,0.39999999999999997,True,False,False,False
What did the study of veterinarians in Assam reveal about their antibiotic prescribing habits?,and a need to disseminate clear prescribing guidelines on prudent AMU.,"icrobial Resistance Among Veterinarians in Assam, India"" https://doi.org/10.3389/fvets.2022.864813 ""This study investigates factors influencing veterinarians' antibiotic prescribing behaviors and their understanding of antimicrobial resistance (AMR). The study used a telephone survey of 50 veterinarians conducted in five districts in Assam state, India. The survey sought information on the most prevalent animal diseases, veterinarians' awareness of potential preventive measures, including factors determining antimicrobial prescribing; the types of antimicrobials used for different health",0.7874963283538818,0.03389830508474576,0.2564102564102564,True,False,False,True
What were the key findings regarding antimicrobial resistance in primary care settings in Pakistan?,"Antibiotics are gradually becoming less effective against bacteria worldwide, and this issue is of particular concern in economically-developing nations like Pakistan.","f which 46 studies satisfied our eligibility criteria. The findings revealed limited understanding of antimicrobial resistance (AMR) by physicians and community pharmacists along with inappropriate practices in prescribing and dispensing antibiotics. Moreover, a notable prevalence of self-medication with antibiotics was observed among the general population, underscoring a lack of awareness and knowledge concerning proper antibiotic usage. Given the clinical and public health implications of AMR, Pakistan must prioritize its policies in PC settings.",0.7787511348724365,0.5310015898251192,0.547945205479452,True,False,True,True
What role do host epigenetic changes play in antimicrobial resistance?,"Since the discovery of antibiotics, humans have been benefiting from them by decreasing the morbidity and mortality associated with bacterial infections. However, in the past few decades, misuse of antibiotics has led to the emergence of bacterial infections resistant to multiple drugs, a significant health concern.","60809 Epigenetic-Mediated Antimicrobial Resistance: Host versus Pathogen Epigenetic ""Since the discovery of Alterations antibiotics, humans have been benefiting from them by decreasing the morbidity and mortality associated with bacterial infections. However, in the past few decades, misuse of antibiotics has led to the emergence of bacterial infections resistant to multiple drugs, a significant health concern. Bacteria exposed to inappropriate levels of antibiotics lead to several genetic changes, enabling them to survive in the host and become more resistant.",0.7855651378631592,0.7171945701357466,0.76,True,True,True,True
How does the AcrD efflux pump affect Salmonella fitness and behavior beyond antibiotic resistance?,The acrD mutant outcompeted the wild type in fitness experiments.,"icrobial resistance. However, the role of these pumps in bacterial biology has remained surprisingly elusive. Here, we provide evidence that loss of the AcrD efflux pump significantly impacts the physiology of Salmonella enterica serovar Typhimurium. Inactivation of acrD led to changes in the expression of 403 genes involved in fundamental processes, including basic metabolism, virulence, and stress responses. Pathways such as these allow Salmonella to grow, survive in the environment, and cause disease.",0.8172506093978882,0.1476923076923077,0.27692307692307694,True,False,False,True
What did metagenomic analysis of sewage reveal about links between ARG abundance and socioeconomic factors?,"However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world","ly from community sewage works. High throughput shotgun sequencing was performed using Illumina HiSeq4000. ARG abundances were correlated to hospital antimicrobial usage (AMU), data on clinical activity and resistance prevalence in clinical isolates. Results Microbiota and ARG composition varied between collection points and overall ARG abundance was higher in hospital wastewater than in community influent. ARG and microbiota compositions were correlated (Procrustes analysis, P =0.014). Total antimicrobial usage was not associated with higher ARG abundance in wastewater.",0.6958572268486023,0.03498542274052478,0.1951219512195122,False,False,False,False
Which specific factors in hospitals influenced the abundance of resistance genes in wastewater?,"Overall, ARG abundance within hospital wastewater did not reflect resistance patterns in clinical isolates from concurrent hospital inpatients.","al resistance genes in hospital wastewater vary by specific antimicrobial and bacterial family https://doi.org/10.1101/19006858 ""ABSTRACT Background Hospital wastewater is a major source of antimicrobial resistance (AMR) outflow into the environment. This study uses metagenomics to study how hospital clinical activity impacts antimicrobial resistance genes (ARGs) abundances in hospital wastewater. Methods Sewage was collected over a 24-hour period from multiple wastewater collection points representing different specialties within a tertiary hospital site and simultaneously from community",0.751869797706604,0.3864864864864865,0.4,True,False,False,False
How can machine learning help fight antibiotic resistance in low-income countries?,"This is followed by a discussion of challenges and limitations that are considered barriers tCOVID-19 has illustrated the vulnerability of our healthcare systems in co-managing multiple infectious disease threats as resources for monitoring and detecting, and conducting research on antimicrobial resistance have been compromised during the pandemic.o scaling up the use of machine learning to address AMR.","ntries with limited resources (LMICs) are presented. Then, a technical review and evaluation of existing literature that utilises machine learning to tackle AMR are provided with emphasis on methods that use readily available demographic and clinical data as well as microbial culture and sensitivity laboratory data of clinical isolates associated with multi-drug resistant infections. This is followed by a discussion of challenges and limitations that are considered barriers to scaling up the use of machine learning to address AMR.",0.6631059646606445,0.208067940552017,0.47706422018348627,True,True,True,True
What has COVID-19 taught us about the management of antimicrobial resistance?,"COVID-19 has illustrated the vulnerability of our healthcare systems in co-managing multiple infectious disease threats as resources for monitoring and detecting, and conducting research on antimicrobial resistance have been compromised during the pandemic.","9 has illustrated the vulnerability of our healthcare systems in co-managing multiple infectious disease threats as resources for monitoring and detecting, and conducting research on antimicrobial resistance have been compromised during the pandemic. The increased awareness of the importance of infectious diseases, clinical microbiology and infection control and lessons learnt during the COVID-19 pandemic should be exploited to ensure that emergence of future infectious disease threats, including those related to AMR, are minimised.",0.709077000617981,0.6196078431372549,0.7948717948717948,True,True,True,True
What is the focus of proposed host-directed therapies for AMR?,"The paper presents the considerable successes that have been achieved over a short period of time in a livestock sector, while generating notes of caution concerning the audit-led management of livestock-related AMR threats.",", (p < 0.001). The high prevalence of colibacillosis, salmonellosis and the AMR of associated pathogens warrants immediate institution of appropriate disease control measures."" Developing Novel Host-Based Therapies Targeting Microbicidal Responses in Macrophages and Neutrophils to Combat Bacterial Antimicrobial Resistance https://doi.org/10.3389/fimmu.2020.00786 ""Antimicrobial therapy has provided the main component of chemotherapy against bacterial pathogens.",0.647053062915802,0.051347881899871634,0.14893617021276595,False,False,False,False
How common are drug-resistant E. coli in urinary tract infections in rural India?,Results A total of 301 (59.7%) samples showed significant bacteriuria along with symptoms of UTI and among them 103 isolates were identified as E. coli of multiple STs..,"ne. ESBL genes were located within transconjugable plasmids of IncP and IncF type whereas blaNDM-1 was carried in an IncFrepB type plasmid. Conclusions This study illustrates the high rate of MDR in E. coli causing UTI in primary care in rural Assam. UTIs caused by ESBL- or MBL- producing bacteria are very difficult to treat and can often lead to treatment failure. Thus, future research should focus on rapid diagnostics to enable targeted treatment options and reduce the treatment failure likely to occur with commonly prescribed antibiotics, which will help to combat antimicrobial resistance",0.6442285180091858,0.4397905759162304,0.5376344086021505,True,False,False,False
What genetic element is responsible for multidrug resistance in the 2287 clone of R. equi?,"Most MDR isolates carried the rpoBS531F mutation of the 2287 clone, while different rpoB mutations (S531L, S531Y) detected in two cases suggest the emergence of novel MDR R. equi strains."," Macrolide (Multidrug)-Resistant Rhodococcus equi https://doi.org/10.1128/jcm.01149-21 ""Clonal multidrug resistance recently emerged in Rhodococcus equi, complicating the therapeutic management of this difficult-to-treat animal- and human- pathogenic actinomycete. The currently spreading multidrug-resistant (MDR) """"2287"""" clone arose in equine farms upon acquisition, and coselection by mass macrolide- rifampin therapy, of the pRErm46 plasmid carrying the erm(46) macrolide-lincosamide- streptogramin resistance determinant, and of an rpoBS531F mutation.",0.6628108024597168,0.5662847790507365,0.631578947368421,True,False,True,True
What kind of regulation is recommended to improve antibiotic use in poorer countries?,"However, there is limited evidence on the effectiveness of these national efforts in LMICs.","me and middle- ""► Low-income https://doi.org/10.1136/bmjgh-2019-001864 income countries and middle-income countries are aligning their National Action Plans on antimicrobial resistance with WHO's 2015 Global Action Plan.► Regulation is a key tool for operationalising national standards aimed at optimising the use of antimicrobial medicines.► On its own, the traditional command-and-control approach to regulation is poorly suited to this challenge.► 'Smart regulation' can be used to supplement, finetune and improve on more traditional regulatory approaches."" ""Factors Influencing Antibiotic",0.7000623345375061,0.28422876949740034,0.39999999999999997,True,False,True,True
What is a major human factor influencing antibiotic use in animal farming?,The study fills a conspicuous gap in the existing AMR and One Health literatures examining links between farm management practices and AMU and AMR in European livestock production.,"g usage and resistance in livestock is still relatively poor, though improving, but achieving better antimicrobial stewardship on the farm is challenging: antibiotics are an integral part of industrial agriculture and there are very few alternatives. Human production and use of antibiotics either on the farm or in the clinic is but a recent addition to the natural and ancient process of antibiotic production and resistance evolution that occurs on a global scale in the soil.",0.7035905122756958,0.4605087014725569,0.5000000000000001,True,False,False,False
What factors were found to be stronger predictors of antimicrobial resistance gene abundance than antibiotic use?,"However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world.","Total antimicrobial usage was not associated with higher ARG abundance in wastewater. However, there was a small positive association between resistance genes and antimicrobial usage matched to ARG phenotype (IRR 1.11, CI 1.06–1.16, p &amp;lt;0.001). Furthermore, analyzing carbapenem and vancomycin resistance separately indicated that counts of ARGs to these antimicrobials were positively associated with their increased usage [carbapenem rate ratio (RR) 1.91, 95% CI 1.01– 3.72, p =0.07, and vancomycin RR 10.25, CI 2.32–49.10, p &amp;lt;0.01].",0.6632356643676758,0.5666666666666667,0.6388888888888888,True,False,False,True
Why is antibiotic resistance in animals an ethical and ecological issue?,"Despite a large and rapidly growing volume of research activity and output, primarily on the biological bases of antimicrobial resistance (AMR), epidemiological understanding of the causal mechanisms at play behind the apparent recent global rise in prevalence of AMR has, arguably, progressed very little.","g usage and resistance in livestock is still relatively poor, though improving, but achieving better antimicrobial stewardship on the farm is challenging: antibiotics are an integral part of industrial agriculture and there are very few alternatives. Human production and use of antibiotics either on the farm or in the clinic is but a recent addition to the natural and ancient process of antibiotic production and resistance evolution that occurs on a global scale in the soil.",0.6320950984954834,0.054437869822485205,0.2417582417582418,False,False,False,False
What is the advantage of using Hi-C metagenomics in AMR surveillance?,Here we present a laboratory and bioinformatics pipeline HAM-ART (Hi-C Assisted Metagenomics for Antimicrobial Resistance Tracking) optimised forWe propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR.,"rding to HRA Art.51 (Statement ID: AO_2020_00026)."" HAM-ART: An optimised culture-free Hi-C metagenomics pipeline for tracking antimicrobial resistance genes in complex microbial communities https://doi.org/10.1101/2021.08.16.456459 ""Abstract Shotgun metagenomics is a powerful tool to identify antimicrobial resistance (AMR) genes in microbiomes but has the limitation that extrachromosomal DNA, such as plasmids, cannot be linked with the host bacterial chromosome.",0.6907238960266113,0.4180327868852459,0.43298969072164945,True,False,True,True
How can studying sewage help track antibiotic resistance around the world?,We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR.,"""Antimicrobial Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage https://doi.org/10.1038/s41467-019-08853-3 resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America.",0.7251157164573669,0.15587846763540292,0.4878048780487805,True,False,False,False
How is Uganda trying to monitor antibiotic resistance?,This article examines efforts and progress in developing and implementing a human health antimicrobial resistance surveillance strategy in Uganda.,ement strategies that track the changing trends in antibiotic resistance levels to tackle this problem. This article examines efforts and progress in developing and implementing a human health antimicrobial resistance surveillance strategy in Uganda. We do so within the context of the National Action Plan for tackling antimicrobial resistance (AMR-NAP) launched in 2018. We discuss the technical milestones and progress in implementing surveillance of GLASS priority pathogens under this framework.,0.7440580725669861,0.4520123839009288,0.5,True,True,True,True
What is a major problem with antibiotic use in Pakistan's primary care?,"Antibiotics are gradually becoming less effective against bacteria worldwide, and this issue is of particular concern in economically-developing nations like Pakistan."," antibiotics was observed among the general population, underscoring a lack of awareness and knowledge concerning proper antibiotic usage. Given the clinical and public health implications of AMR, Pakistan must prioritize its policies in PC settings. Healthcare professionals (HCPs) need to reduce inappropriate antibiotic prescribing and dispensing, improve their understanding of the AWaRe (access, watch and reserve antibiotics) classification and guidance, monitor current usage and resistance trends, as well as implement antimicrobial stewardship (ASP) activities starting in targeted",0.6880143880844116,0.5310015898251192,0.547945205479452,True,False,True,True
How do UK farm vets view diagnostic tests in managing antibiotic use?,The findings identify a considerable ambivalence on the part of farm animal veterinarians regarding the current and future uses of rapid and point-of-care diagnostic tests as a means of improving clinical diagnosis and addressing inappropriate antibiotic medicine use.,"e of antimicrobial resistance: a survey of UK livestock veterinarians’ perceptions and practices https://doi.org/10.1136/vr.105822 ""Background This paper explores the current role and place of diagnostic tests in the treatment of farm animal disease. With the growing focus on reduced reliance on antibiotic medicines in both animal and human patient care, attention is increasingly being focused on the practice, the technology and the function of diagnostic tests and how these can support responsible antimicrobial use.",0.7707014083862305,0.4542294322132097,0.7317073170731707,True,False,False,True
How might epigenetic changes contribute to antimicrobial resistance?,"Since the discovery of antibiotics, humans have been benefiting from them by decreasing the morbidity and mortality associated with bacterial infections.","60809 Epigenetic-Mediated Antimicrobial Resistance: Host versus Pathogen Epigenetic ""Since the discovery of Alterations antibiotics, humans have been benefiting from them by decreasing the morbidity and mortality associated with bacterial infections. However, in the past few decades, misuse of antibiotics has led to the emergence of bacterial infections resistant to multiple drugs, a significant health concern. Bacteria exposed to inappropriate levels of antibiotics lead to several genetic changes, enabling them to survive in the host and become more resistant.",0.7793142199516296,0.4426751592356688,0.5507246376811594,True,True,True,True
What is the title of the study concerning masuring AMR in untreated sewage?,Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewagehttps://doi.org/10.1038/s41467-019-08853-3,"s, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR."" ""Antimicrobial resistance in humans, livestock and the wider environment"" https://doi.org/10.1098/rstb.2014.0083 ""Antimicrobial resistance (AMR) in humans is inter-linked with AMR in",0.6097673177719116,0.3856115107913669,0.2941176470588235,True,False,True,True
